codigo_imovel,endereco,bairro,tipo_imovel,area_total,quartos,banheiros,vagas_garagem,ano_construcao,preco
5038,"Rua A, 12",Vila,Casa,167.61,4,1,2,1987,853366.07
9235,"Rua A, 50",Centro,Sobrado,263.81,1,1,0,2006,309303.78
5028,"Rua B, 83",Bairro Novo,Casa,216.39,3,1,2,1969,866243.06
9366,"Rua A, 20",Vila,Apartamento,102.15,1,2,0,1998,877666.74
1998,"Rua A, 64",Centro,Sobrado,222.16,2,1,1,2002,524168.58
9867,"Rua A, 87",Bairro Novo,Sobrado,165.98,4,2,2,1973,322874.02
2569,"Rua B, 5",Bairro Novo,Sobrado,197.68,1,3,2,1986,858982.99
4149,"Rua A, 67",Bairro Novo,Sobrado,290.81,5,2,2,1951,357858.88
6493,"Rua A, 26",Vila,Sobrado,282.1,3,3,0,1987,752546.88
3539,"Rua A, 6",Vila,Sobrado,206.21,4,3,1,1974,161362.03
4498,"Rua A, 34",Centro,Casa,63.81,3,1,0,2019,605544.57
2626,"Rua B, 81",Vila,Sobrado,79.29,3,1,1,1962,457526.36
6213,"Rua B, 65",Centro,Casa,299.56,4,1,0,1989,372097.61
1536,"Rua B, 18",Vila,Apartamento,270.84,1,2,2,1976,386964.2
6955,"Rua B, 12",Bairro Novo,Casa,104.86,4,1,0,2004,382011.3
7814,"Rua C, 79",Bairro Novo,Casa,281.98,2,1,0,1993,604942.9
3663,"Rua C, 8",Centro,Casa,60.64,5,3,1,1998,742889.91
2250,"Rua C, 66",Bairro Novo,Sobrado,290.86,1,1,2,2013,931094.01
8377,"Rua C, 11",Vila,Apartamento,220.19,5,1,0,2001,700714.49
6922,"Rua B, 77",Vila,Apartamento,222.88,2,2,0,1975,592909.81
8173,"Rua C, 28",Centro,Apartamento,161.81,3,2,1,1974,322477.59
7580,"Rua B, 41",Vila,Casa,281.75,3,1,0,1984,307317.16
1400,"Rua C, 96",Vila,Apartamento,247.89,3,3,1,1967,957132.7
7930,"Rua B, 99",Vila,Sobrado,274.82,4,1,2,2004,439857.81
4944,"Rua A, 59",Bairro Novo,Casa,233.97,5,1,0,1989,872568.49
7851,"Rua C, 18",Bairro Novo,Sobrado,279.72,4,2,1,2009,911339.37
7044,"Rua A, 28",Centro,Apartamento,281.04,3,2,0,2001,125278.49
4954,"Rua C, 34",Vila,Apartamento,151.71,2,1,2,2004,603203.98
9430,"Rua C, 70",Centro,Casa,101.11,1,3,2,1967,843482.86
1651,"Rua B, 48",Centro,Casa,91.24,5,2,1,1996,375866.77
8715,"Rua A, 6",Bairro Novo,Apartamento,73.8,5,2,0,1994,676009.25
1099,"Rua A, 30",Vila,Sobrado,279.42,4,2,1,1996,801755.54
2712,"Rua B, 80",Bairro Novo,Apartamento,269.06,3,2,0,2016,977807.6
2269,"Rua B, 20",Bairro Novo,Sobrado,188.39,4,3,2,1993,708399.07
6356,"Rua A, 19",Vila,Casa,146.71,3,2,2,1958,787018.88
8844,"Rua B, 79",Vila,Apartamento,67.06,2,2,2,2010,261652.6
1202,"Rua B, 78",Centro,Sobrado,139.13,2,3,2,1978,646445.36
7090,"Rua B, 36",Centro,Sobrado,133.36,2,2,1,1982,355633.75
9047,"Rua C, 100",Bairro Novo,Apartamento,84.37,2,3,2,2019,996380.7
1292,"Rua B, 30",Centro,Apartamento,83.92,1,3,2,2016,250792.66
7866,"Rua B, 27",Vila,Apartamento,142.8,2,2,2,1988,555385.75
9885,"Rua A, 16",Vila,Apartamento,60.34,4,2,0,1953,993079.77
7405,"Rua C, 72",Bairro Novo,Apartamento,92.61,5,1,1,1975,419854.87
6341,"Rua C, 13",Vila,Casa,90.1,3,1,2,2013,216124.29
9363,"Rua A, 19",Bairro Novo,Sobrado,260.59,5,3,1,1988,604069.44
2672,"Rua A, 62",Bairro Novo,Sobrado,271.76,5,3,0,1998,872730.8
8973,"Rua A, 48",Bairro Novo,Casa,147.76,3,2,0,1970,359175.01
6411,"Rua C, 15",Bairro Novo,Casa,281.62,2,1,2,1993,278212.88
2176,"Rua A, 94",Centro,Apartamento,143.28,5,3,1,1977,361951.96
5089,"Rua C, 92",Bairro Novo,Sobrado,215.55,2,2,1,1956,212090.53
3721,"Rua A, 71",Vila,Casa,174.31,3,3,0,1950,428412.74
3679,"Rua C, 11",Vila,Sobrado,252.46,3,1,0,1970,880881.55
5466,"Rua B, 26",Vila,Casa,58.88,4,2,1,1967,235417.57
5886,"Rua C, 53",Vila,Sobrado,183.4,5,3,0,1954,115468.02
2447,"Rua C, 56",Bairro Novo,Apartamento,289.13,4,2,0,2010,247054.88
2836,"Rua B, 34",Bairro Novo,Casa,75.42,5,2,0,1961,516752.18
9362,"Rua C, 84",Centro,Apartamento,135.1,3,2,0,1971,798432.2
9936,"Rua C, 86",Bairro Novo,Sobrado,117.82,2,1,0,1976,739946.79
5495,"Rua C, 40",Vila,Sobrado,127.14,1,3,0,1973,479566.61
2581,"Rua B, 27",Vila,Casa,236.82,2,1,0,1981,981756.55
5435,"Rua C, 65",Vila,Sobrado,178.08,4,3,1,1965,542556.42
4907,"Rua C, 1",Centro,Apartamento,108.98,2,3,2,1950,911588.31
9364,"Rua B, 71",Bairro Novo,Sobrado,199.22,2,3,0,1964,659651.17
9203,"Rua B, 80",Vila,Apartamento,236.57,3,3,2,1983,400441.33
7513,"Rua C, 4",Bairro Novo,Apartamento,217.36,4,1,0,1954,255254.85
1691,"Rua B, 14",Bairro Novo,Sobrado,246.81,3,1,0,1974,491684.0
2551,"Rua C, 50",Vila,Apartamento,271.74,2,3,2,1982,728619.06
9763,"Rua C, 22",Vila,Casa,92.75,3,1,1,1980,618774.75
4409,"Rua A, 49",Vila,Apartamento,229.6,5,1,0,1995,752700.7
4508,"Rua B, 79",Vila,Casa,118.53,5,3,2,1994,704687.78
1349,"Rua C, 20",Bairro Novo,Apartamento,144.11,4,2,0,1968,512525.26
7511,"Rua C, 80",Bairro Novo,Casa,213.54,3,1,2,1961,670487.02
8544,"Rua C, 49",Centro,Sobrado,244.22,4,3,0,1973,445314.61
9480,"Rua A, 53",Centro,Apartamento,68.19,4,1,0,1977,306415.1
3394,"Rua A, 14",Vila,Apartamento,125.16,5,2,2,1974,808749.84
5274,"Rua C, 67",Centro,Casa,75.49,2,3,1,2007,709079.24
5846,"Rua C, 45",Centro,Casa,269.45,5,1,2,1975,841786.53
5927,"Rua C, 69",Vila,Casa,141.79,5,3,0,1987,675157.65
1885,"Rua A, 31",Vila,Casa,134.49,3,2,2,1950,701450.35
4418,"Rua C, 97",Centro,Casa,281.79,1,3,2,1968,851433.75
5055,"Rua A, 83",Bairro Novo,Casa,192.91,1,2,1,1963,906673.59
2131,"Rua A, 28",Bairro Novo,Sobrado,139.35,2,3,0,2001,652664.34
9732,"Rua C, 11",Vila,Casa,240.25,3,3,2,1957,901831.36
2858,"Rua B, 2",Centro,Casa,109.01,4,2,2,2005,123157.3
8947,"Rua B, 62",Centro,Casa,134.86,4,3,1,1997,251717.94
7198,"Rua B, 49",Vila,Sobrado,232.01,4,3,1,2011,217446.81
3943,"Rua B, 58",Vila,Casa,208.02,2,3,1,1977,441941.09
1500,"Rua A, 30",Vila,Sobrado,238.43,5,1,0,2017,932932.09
1739,"Rua B, 79",Vila,Sobrado,271.83,2,1,0,1955,617062.17
7826,"Rua B, 29",Bairro Novo,Apartamento,94.14,5,3,2,2009,865370.55
3657,"Rua B, 64",Vila,Sobrado,204.88,3,2,1,1953,387289.25
5892,"Rua C, 100",Vila,Apartamento,132.68,4,2,2,1979,111351.74
3157,"Rua B, 88",Bairro Novo,Apartamento,61.02,5,2,0,1995,961513.13
1619,"Rua C, 90",Centro,Apartamento,165.48,2,1,0,2005,253654.44
2502,"Rua C, 62",Vila,Sobrado,167.54,4,1,1,2015,434805.57
8241,"Rua C, 77",Bairro Novo,Sobrado,192.27,3,2,2,1952,822570.33
2671,"Rua A, 4",Centro,Apartamento,182.61,1,3,1,1967,589089.81
4850,"Rua A, 67",Centro,Sobrado,175.04,1,1,2,1990,225366.13
6341,"Rua C, 38",Bairro Novo,Casa,203.69,5,2,0,1979,496058.44
7449,"Rua C, 32",Centro,Apartamento,165.2,2,1,1,2015,516275.51
7455,"Rua A, 67",Centro,Sobrado,146.35,1,2,2,2004,490607.22
8021,"Rua B, 78",Bairro Novo,Sobrado,233.79,4,2,0,1983,387325.2
3563,"Rua B, 18",Bairro Novo,Apartamento,74.04,3,2,2,2008,927813.83
2946,"Rua B, 61",Vila,Apartamento,116.82,4,1,0,1984,314944.71
8256,"Rua A, 67",Centro,Sobrado,292.9,3,2,1,1970,871616.81
6655,"Rua C, 21",Centro,Sobrado,69.02,5,1,0,2002,592497.02
7630,"Rua A, 68",Bairro Novo,Apartamento,175.72,2,2,2,2011,713160.2
9704,"Rua B, 45",Vila,Sobrado,127.02,4,1,0,1983,801931.23
7600,"Rua C, 70",Bairro Novo,Casa,287.1,3,3,1,2001,445112.65
5304,"Rua C, 75",Centro,Sobrado,229.86,2,2,0,1975,648419.0
1746,"Rua A, 92",Centro,Apartamento,290.22,1,1,2,1971,791639.34
2646,"Rua C, 78",Vila,Sobrado,252.12,4,1,2,1958,627141.21
5070,"Rua A, 73",Vila,Casa,170.39,2,2,0,1958,441377.48
9215,"Rua C, 59",Centro,Casa,244.17,5,3,1,1975,548366.19
5098,"Rua C, 92",Centro,Casa,222.29,3,1,0,2010,513312.84
8882,"Rua A, 80",Bairro Novo,Apartamento,126.52,2,1,2,2003,236864.4
7958,"Rua C, 19",Bairro Novo,Apartamento,109.59,1,3,1,2006,348690.04
4533,"Rua C, 47",Centro,Sobrado,271.41,2,3,1,1983,489435.85
5748,"Rua B, 24",Vila,Sobrado,240.77,2,3,1,1963,138147.01
9700,"Rua B, 14",Bairro Novo,Apartamento,50.56,3,3,2,2001,815856.85
8656,"Rua C, 42",Centro,Casa,200.17,5,1,2,2009,187889.3
2095,"Rua B, 28",Vila,Apartamento,139.71,1,3,0,1995,298235.65
1360,"Rua A, 34",Centro,Apartamento,108.4,3,2,1,2018,572975.41
4013,"Rua A, 98",Vila,Casa,147.02,2,1,2,1974,327538.43
8746,"Rua B, 55",Bairro Novo,Apartamento,166.86,4,3,1,1992,857150.26
5640,"Rua C, 41",Bairro Novo,Apartamento,123.88,5,1,0,2008,778854.48
5105,"Rua A, 81",Vila,Casa,173.41,4,1,0,1975,952599.98
1312,"Rua B, 68",Vila,Casa,230.27,2,2,0,1970,744930.88
4955,"Rua B, 77",Centro,Casa,228.66,3,2,1,2014,900272.93
8798,"Rua A, 23",Centro,Sobrado,225.44,1,3,0,2016,230179.85
6015,"Rua B, 20",Centro,Casa,68.7,1,2,1,1989,152349.68
7193,"Rua A, 30",Bairro Novo,Casa,254.34,5,2,2,2005,709318.75
8748,"Rua B, 8",Vila,Apartamento,238.81,1,3,1,1952,315384.61
3093,"Rua C, 98",Bairro Novo,Casa,99.57,2,1,0,1958,213708.46
1546,"Rua A, 72",Centro,Sobrado,278.23,1,1,2,2017,442309.06
4377,"Rua C, 5",Bairro Novo,Apartamento,146.64,5,3,1,1994,160555.11
7067,"Rua A, 12",Bairro Novo,Sobrado,236.2,4,3,1,1959,576378.41
6084,"Rua C, 58",Bairro Novo,Casa,261.6,5,1,2,2014,940690.75
5745,"Rua A, 24",Vila,Apartamento,194.37,5,3,2,2004,540771.15
1453,"Rua C, 32",Vila,Apartamento,226.66,4,2,2,1955,430387.54
7062,"Rua A, 71",Vila,Apartamento,271.13,4,1,0,2006,147969.16
1163,"Rua A, 15",Centro,Apartamento,174.53,5,1,2,1954,208472.96
9582,"Rua B, 14",Centro,Casa,152.98,2,1,0,2016,821902.15
5372,"Rua C, 26",Bairro Novo,Sobrado,246.82,5,2,0,1982,511005.62
9194,"Rua A, 3",Vila,Apartamento,136.34,1,3,1,2018,257978.29
9764,"Rua B, 17",Bairro Novo,Casa,93.26,5,3,0,1991,528586.4
6636,"Rua C, 52",Centro,Sobrado,215.26,3,3,0,1954,268646.47
5888,"Rua B, 36",Bairro Novo,Casa,159.04,4,2,2,2008,907565.23
5725,"Rua A, 15",Bairro Novo,Apartamento,208.2,5,1,2,1967,383912.03
1810,"Rua C, 14",Vila,Casa,149.71,4,2,0,1983,324202.87
5887,"Rua C, 94",Bairro Novo,Casa,175.52,5,1,0,1984,955593.36
5145,"Rua C, 88",Bairro Novo,Casa,185.18,4,1,2,1997,110476.11
8567,"Rua A, 62",Centro,Sobrado,227.03,2,3,1,2014,931296.54
4784,"Rua A, 96",Centro,Casa,162.36,2,1,0,1987,971773.71
4221,"Rua A, 2",Centro,Casa,269.57,1,2,1,1990,996972.79
2475,"Rua C, 45",Vila,Casa,135.5,1,2,0,1968,110993.7
2431,"Rua A, 36",Bairro Novo,Casa,163.51,5,1,2,1982,670518.93
7644,"Rua C, 49",Bairro Novo,Casa,79.95,5,1,0,1993,384610.73
1708,"Rua C, 85",Bairro Novo,Sobrado,244.62,4,2,2,1980,656562.41
4867,"Rua A, 69",Bairro Novo,Sobrado,221.36,5,2,2,1968,762047.06
1652,"Rua A, 41",Vila,Apartamento,216.0,4,2,1,1974,534987.56
8980,"Rua B, 65",Vila,Apartamento,129.91,2,3,0,1964,272357.46
6573,"Rua C, 59",Bairro Novo,Casa,296.32,3,3,0,1959,648156.73
3042,"Rua C, 20",Vila,Casa,157.74,3,1,0,1959,763198.68
2388,"Rua A, 84",Vila,Apartamento,70.2,3,1,0,2018,286038.89
8104,"Rua B, 92",Bairro Novo,Casa,97.72,3,1,1,1979,251677.28
6472,"Rua A, 41",Centro,Apartamento,54.58,2,1,0,1956,213082.89
9647,"Rua C, 95",Vila,Apartamento,248.81,3,2,0,1972,244285.51
2765,"Rua C, 100",Centro,Casa,189.96,3,3,1,1986,162074.28
1007,"Rua A, 35",Centro,Sobrado,94.64,2,2,0,1964,120336.42
8734,"Rua A, 27",Centro,Sobrado,207.43,1,2,1,1966,265674.3
3890,"Rua A, 5",Bairro Novo,Sobrado,199.18,2,3,0,1969,855953.46
4367,"Rua B, 8",Bairro Novo,Sobrado,294.34,1,1,1,1954,836978.27
5501,"Rua B, 8",Bairro Novo,Sobrado,225.53,3,3,0,1993,345090.4
5719,"Rua C, 59",Centro,Sobrado,264.89,4,3,0,1968,749442.07
7842,"Rua C, 64",Centro,Casa,80.76,5,1,0,2003,925235.76
7838,"Rua A, 30",Centro,Sobrado,225.04,2,2,2,1951,982235.61
4049,"Rua C, 94",Bairro Novo,Sobrado,122.46,3,2,2,1975,963104.33
2769,"Rua B, 37",Vila,Sobrado,166.64,5,1,1,1982,531833.57
6992,"Rua A, 24",Centro,Casa,218.99,3,2,0,1965,697575.06
6693,"Rua B, 6",Centro,Apartamento,81.11,3,2,1,2001,952457.31
9365,"Rua A, 81",Vila,Sobrado,129.92,1,1,1,1979,891005.71
7316,"Rua A, 58",Centro,Sobrado,277.45,5,1,1,1980,165951.0
4540,"Rua C, 4",Centro,Sobrado,102.3,3,2,1,2002,569706.19
1169,"Rua C, 93",Vila,Apartamento,104.84,3,1,0,1990,756304.46
8586,"Rua A, 97",Vila,Apartamento,136.28,4,3,2,1996,308201.1
1705,"Rua A, 14",Bairro Novo,Sobrado,70.37,4,3,0,1992,254831.8
7546,"Rua A, 68",Vila,Apartamento,212.49,3,1,0,2003,986879.1
6400,"Rua C, 81",Bairro Novo,Apartamento,135.99,4,3,1,1985,368315.42
3738,"Rua A, 57",Centro,Casa,194.62,4,3,2,1981,122744.01
5654,"Rua A, 94",Centro,Sobrado,171.44,4,2,2,1965,657608.55
2309,"Rua B, 59",Bairro Novo,Apartamento,160.26,5,1,0,1986,480396.69
6767,"Rua C, 40",Centro,Sobrado,135.99,2,3,0,1957,329499.67
2637,"Rua A, 79",Bairro Novo,Casa,82.36,5,2,1,2012,510683.02
9057,"Rua C, 86",Centro,Sobrado,255.51,1,3,1,1961,110057.55
8859,"Rua C, 9",Bairro Novo,Sobrado,199.25,1,2,1,1986,943549.56
7572,"Rua B, 12",Centro,Casa,180.45,4,1,0,1999,129948.46
2245,"Rua C, 92",Centro,Casa,138.27,4,3,0,1980,726375.48
1674,"Rua C, 77",Centro,Casa,153.55,1,1,1,2003,683077.24
4712,"Rua C, 86",Centro,Apartamento,276.32,1,2,1,1966,892747.76
9603,"Rua A, 13",Centro,Casa,299.1,3,2,2,1953,772226.33
6329,"Rua B, 46",Vila,Sobrado,268.6,4,1,0,2014,912891.59
1115,"Rua B, 27",Vila,Sobrado,157.33,1,1,1,1989,763629.05
9752,"Rua C, 87",Bairro Novo,Apartamento,265.51,1,1,2,1969,625959.36
9210,"Rua C, 90",Vila,Apartamento,177.06,3,3,2,2009,337159.03
7440,"Rua C, 48",Vila,Casa,275.24,5,3,1,1980,967644.21
5850,"Rua A, 16",Centro,Sobrado,235.93,2,3,1,1957,295455.62
8030,"Rua B, 35",Bairro Novo,Sobrado,233.03,2,1,0,1966,358082.53
8650,"Rua B, 34",Bairro Novo,Casa,265.59,5,1,0,2006,597946.02
4972,"Rua B, 50",Bairro Novo,Apartamento,116.22,4,2,0,1962,927419.29
4711,"Rua C, 31",Bairro Novo,Casa,100.21,4,1,2,2003,944699.33
2898,"Rua A, 72",Centro,Casa,267.14,1,2,2,1953,186277.1
7075,"Rua C, 59",Bairro Novo,Casa,115.94,1,3,0,2018,378380.97
5399,"Rua B, 36",Bairro Novo,Sobrado,64.98,2,1,1,1958,366488.62
9876,"Rua C, 79",Centro,Sobrado,77.23,2,1,2,1988,730053.11
3698,"Rua B, 74",Vila,Apartamento,50.1,3,1,1,1954,127128.74
1477,"Rua B, 8",Vila,Casa,78.83,4,1,0,1957,118965.57
5345,"Rua A, 45",Vila,Apartamento,212.46,1,3,0,1955,433505.48
5434,"Rua B, 10",Vila,Casa,104.13,1,3,1,1993,956072.31
5374,"Rua A, 9",Bairro Novo,Casa,254.41,5,3,0,2008,902083.98
6882,"Rua B, 66",Bairro Novo,Apartamento,275.42,2,2,0,1980,989169.97
2706,"Rua B, 90",Bairro Novo,Casa,207.27,4,2,0,1952,536185.15
8293,"Rua B, 27",Centro,Apartamento,292.48,5,2,2,2001,654891.22
2518,"Rua A, 41",Bairro Novo,Apartamento,117.03,5,2,2,1960,967409.37
6128,"Rua B, 12",Bairro Novo,Apartamento,128.31,3,3,0,1978,485538.6
5699,"Rua A, 9",Bairro Novo,Casa,179.27,3,2,1,1987,886679.13
5510,"Rua B, 52",Vila,Casa,120.57,4,3,2,1976,922640.34
9209,"Rua A, 59",Centro,Sobrado,113.81,4,3,2,1990,734618.15
3266,"Rua B, 59",Bairro Novo,Sobrado,254.47,5,3,1,2007,697138.84
8903,"Rua A, 82",Centro,Sobrado,280.27,4,2,2,1977,126844.44
6423,"Rua B, 76",Vila,Sobrado,134.1,2,1,1,1989,115786.98
8545,"Rua C, 84",Bairro Novo,Sobrado,111.83,2,2,1,1961,404689.7
7182,"Rua B, 45",Centro,Casa,234.06,4,1,0,1994,815493.42
7816,"Rua B, 46",Bairro Novo,Apartamento,195.72,1,1,1,1954,982730.36
2004,"Rua B, 44",Centro,Sobrado,257.11,5,2,2,1969,565822.45
5092,"Rua C, 31",Vila,Casa,142.81,3,1,0,1970,252639.19
7626,"Rua A, 28",Bairro Novo,Casa,275.16,4,1,0,1950,196291.71
7951,"Rua B, 14",Centro,Apartamento,274.19,3,3,2,2018,605247.67
3682,"Rua A, 45",Bairro Novo,Sobrado,89.56,1,3,1,1974,122122.75
7538,"Rua A, 17",Centro,Casa,80.82,2,2,1,1974,897721.29
2321,"Rua C, 99",Vila,Sobrado,204.74,1,1,2,1961,505018.37
5269,"Rua A, 26",Centro,Casa,170.37,3,3,2,1960,659551.9
2776,"Rua A, 11",Bairro Novo,Casa,250.4,1,1,2,1994,360176.04
2277,"Rua C, 1",Bairro Novo,Sobrado,263.26,5,3,2,2006,576568.12
5114,"Rua C, 19",Centro,Apartamento,237.3,1,2,1,2015,379547.49
8454,"Rua C, 28",Bairro Novo,Sobrado,205.49,4,2,1,1965,687569.95
2676,"Rua C, 76",Centro,Sobrado,133.6,5,1,2,1979,249998.23
2590,"Rua C, 33",Bairro Novo,Casa,277.27,1,1,1,1971,277620.65
4988,"Rua A, 99",Vila,Sobrado,175.17,2,3,0,2012,788306.48
8087,"Rua C, 82",Centro,Sobrado,141.37,3,3,2,1955,344661.21
2986,"Rua B, 24",Vila,Sobrado,198.97,3,2,2,2001,406452.12
9588,"Rua A, 73",Bairro Novo,Casa,261.99,5,2,1,2006,875616.2
8249,"Rua A, 6",Vila,Apartamento,206.99,5,3,2,1950,594543.72
9786,"Rua B, 94",Centro,Sobrado,207.19,3,3,0,2018,956383.16
9332,"Rua A, 47",Vila,Casa,71.55,5,1,0,1969,275752.31
2062,"Rua B, 45",Bairro Novo,Apartamento,295.62,1,2,0,1997,316946.04
6658,"Rua C, 66",Centro,Sobrado,196.33,5,2,1,1971,444333.23
2322,"Rua A, 1",Bairro Novo,Casa,55.97,1,2,0,2007,434105.68
2881,"Rua C, 30",Bairro Novo,Casa,279.32,4,1,2,1990,534094.07
4420,"Rua C, 66",Vila,Casa,260.0,3,2,2,2000,359650.47
8379,"Rua A, 100",Bairro Novo,Apartamento,85.6,2,3,1,2012,203102.91
1948,"Rua C, 21",Bairro Novo,Sobrado,231.05,1,2,1,1953,423159.21
7725,"Rua C, 24",Bairro Novo,Casa,296.76,1,1,0,2018,376892.22
6395,"Rua C, 84",Vila,Casa,147.38,1,2,0,1985,220440.66
1429,"Rua C, 41",Bairro Novo,Sobrado,155.01,3,1,1,1955,808520.46
4163,"Rua A, 28",Bairro Novo,Casa,215.85,1,1,0,1991,985562.23
3271,"Rua B, 97",Centro,Casa,260.44,2,2,1,1995,348535.09
1124,"Rua C, 95",Vila,Casa,228.52,5,3,0,1960,493523.79
1143,"Rua B, 23",Bairro Novo,Sobrado,218.05,2,1,2,2015,269266.12
5521,"Rua C, 44",Centro,Sobrado,285.2,2,3,0,1991,242272.74
2702,"Rua B, 23",Centro,Sobrado,230.36,5,3,2,1960,141152.96
6537,"Rua B, 58",Bairro Novo,Casa,65.39,3,3,1,2015,763145.31
2737,"Rua C, 89",Vila,Sobrado,73.43,2,1,2,2013,334114.17
5063,"Rua B, 61",Vila,Casa,121.42,4,1,2,1987,994431.95
7215,"Rua B, 41",Vila,Sobrado,112.77,1,2,0,1957,272352.3
9819,"Rua C, 96",Bairro Novo,Apartamento,150.85,2,1,2,2015,598860.9
2778,"Rua C, 100",Centro,Sobrado,93.26,2,2,0,1957,149567.29
5764,"Rua A, 33",Vila,Sobrado,74.38,3,2,1,2012,937152.56
9411,"Rua B, 53",Centro,Casa,166.1,5,1,2,1977,160065.72
3214,"Rua A, 68",Vila,Sobrado,223.46,1,3,1,1957,455788.12
1526,"Rua B, 83",Centro,Sobrado,212.83,1,2,2,2003,612976.41
8261,"Rua B, 1",Bairro Novo,Casa,132.48,5,3,2,2002,615040.18
5971,"Rua B, 1",Bairro Novo,Apartamento,247.27,5,3,0,1965,203936.23
6774,"Rua C, 84",Vila,Apartamento,272.87,3,1,0,1982,770736.77
7396,"Rua C, 76",Centro,Sobrado,85.16,4,1,1,1971,822013.9
2428,"Rua A, 26",Vila,Apartamento,184.34,3,1,2,2017,545932.49
2290,"Rua C, 90",Bairro Novo,Sobrado,159.0,3,3,1,1973,928086.02
7915,"Rua C, 6",Bairro Novo,Casa,204.98,4,2,1,2016,154533.34
1658,"Rua C, 76",Vila,Casa,248.62,2,1,2,1950,940215.66
2434,"Rua A, 11",Vila,Apartamento,144.46,5,1,1,2003,340850.99
1412,"Rua A, 30",Bairro Novo,Sobrado,277.0,3,1,2,1983,997784.6
1655,"Rua B, 96",Bairro Novo,Sobrado,158.94,3,2,0,1960,890999.11
4866,"Rua B, 90",Vila,Casa,126.8,4,1,0,1970,855342.77
5674,"Rua A, 74",Bairro Novo,Apartamento,116.38,2,1,1,1962,539643.63
8472,"Rua B, 67",Centro,Apartamento,110.29,4,3,0,1951,995733.38
2537,"Rua C, 31",Bairro Novo,Apartamento,167.02,1,1,0,1999,337391.39
9088,"Rua B, 5",Bairro Novo,Sobrado,173.14,4,3,0,1975,476396.86
9690,"Rua C, 6",Centro,Sobrado,252.41,1,1,0,1970,509317.37
2142,"Rua A, 22",Vila,Sobrado,246.14,3,3,2,2010,285581.32
4649,"Rua A, 92",Bairro Novo,Sobrado,58.12,1,3,0,2017,333380.98
3588,"Rua A, 34",Centro,Casa,269.22,5,3,0,1978,907414.73
7687,"Rua C, 19",Centro,Sobrado,135.78,5,3,1,1990,662411.48
2013,"Rua A, 6",Vila,Apartamento,154.31,1,1,0,1990,172347.03
7745,"Rua B, 22",Vila,Sobrado,201.03,1,2,0,1950,347800.48
6813,"Rua B, 77",Bairro Novo,Casa,153.67,2,2,0,2005,898792.92
6875,"Rua C, 6",Vila,Apartamento,209.31,1,3,2,1974,747149.41
7644,"Rua C, 9",Vila,Sobrado,94.25,2,2,2,2016,602009.18
4903,"Rua B, 35",Centro,Apartamento,289.07,4,2,2,1978,530892.94
4893,"Rua A, 77",Vila,Apartamento,140.26,1,3,2,2009,800957.74
1895,"Rua C, 89",Centro,Sobrado,234.12,3,1,0,2014,462981.99
2590,"Rua C, 81",Centro,Casa,216.64,4,1,0,2018,504203.29
6232,"Rua C, 29",Bairro Novo,Apartamento,198.36,1,1,1,1979,934869.72
5712,"Rua A, 65",Centro,Casa,93.66,1,1,0,2019,906057.58
2211,"Rua A, 93",Vila,Sobrado,200.01,2,1,1,1985,290702.23
8525,"Rua B, 89",Bairro Novo,Apartamento,69.97,2,2,1,1996,704453.89
4671,"Rua A, 47",Bairro Novo,Apartamento,211.82,3,2,2,1976,622529.29
2978,"Rua A, 29",Bairro Novo,Casa,107.07,4,1,2,2000,235029.85
6450,"Rua C, 67",Centro,Casa,112.22,1,1,0,1960,649014.11
5020,"Rua A, 12",Centro,Apartamento,285.48,5,1,1,1998,253365.23
9489,"Rua B, 87",Centro,Apartamento,282.52,5,3,1,1958,452292.45
2072,"Rua A, 57",Centro,Sobrado,299.01,1,1,2,2004,657309.99
2889,"Rua A, 14",Centro,Apartamento,96.94,5,1,0,2009,318106.58
9874,"Rua A, 8",Bairro Novo,Sobrado,93.34,1,3,0,1956,336983.6
8280,"Rua B, 19",Centro,Sobrado,236.3,1,2,1,2018,512854.73
5562,"Rua C, 98",Bairro Novo,Casa,64.0,1,2,2,1977,982012.68
7694,"Rua B, 60",Bairro Novo,Sobrado,129.64,1,1,1,2004,916880.0
3360,"Rua B, 68",Vila,Apartamento,188.12,1,3,2,1975,352258.32
6776,"Rua A, 30",Vila,Apartamento,254.87,1,1,0,1979,281998.82
1771,"Rua A, 34",Bairro Novo,Casa,243.63,1,1,2,1952,398614.08
4842,"Rua C, 76",Vila,Sobrado,73.32,2,3,1,2014,248672.85
6574,"Rua A, 66",Vila,Sobrado,117.47,5,2,0,2018,766309.74
9121,"Rua A, 7",Bairro Novo,Apartamento,122.38,1,1,1,1983,348171.75
9342,"Rua C, 86",Vila,Casa,175.02,5,3,0,1950,611090.02
1726,"Rua B, 83",Bairro Novo,Sobrado,174.96,1,2,2,1955,535659.13
6663,"Rua C, 91",Bairro Novo,Sobrado,190.42,1,2,2,1976,401241.22
1016,"Rua B, 29",Vila,Apartamento,204.99,3,2,2,1986,311781.03
5793,"Rua B, 69",Vila,Sobrado,249.59,3,2,2,1976,514571.75
4603,"Rua C, 13",Centro,Casa,88.01,2,3,0,2018,501950.74
4448,"Rua A, 97",Centro,Apartamento,247.98,1,2,2,1973,447174.9
1518,"Rua C, 41",Bairro Novo,Sobrado,161.0,5,1,2,2009,357544.35
4770,"Rua C, 45",Vila,Sobrado,258.1,4,2,1,1992,477333.15
